age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
30,9,1,1,0,367,1,0,6,5,2.33,1,-1,0,1,0
50,0,0,1,0,228,1,0,6,5,2.27,1,-1,0,1,0
30,7,2,1,0,310,1,0,6,5,2.4,1,-1,0,1,0
50,9,1,1,0,797,1,0,6,5,5.9,1,-1,0,1,0
40,7,1,1,0,71,0,0,6,5,1.32,1,-1,0,1,0
30,4,1,2,0,231,1,1,6,5,7.52,2,-1,0,1,0
30,1,1,1,0,270,1,1,6,5,2.65,1,-1,0,1,0
40,1,1,1,0,274,1,1,6,5,6.82,1,-1,0,1,0
40,0,2,1,0,-109,1,1,6,5,2.83,1,-1,0,1,0
30,9,1,1,0,1,1,0,6,5,10.13,1,-1,0,1,1
30,1,2,1,1,-60,0,0,6,5,4.05,1,-1,0,1,0
30,1,1,1,0,89,1,0,6,5,2.42,2,-1,0,1,0
50,1,0,1,0,-11,0,0,6,5,1.87,1,-1,0,1,0
30,1,1,0,0,0,1,0,6,5,4.37,2,-1,0,1,0
40,1,1,1,0,-509,1,0,6,5,2.07,1,-1,0,1,0
30,10,1,0,0,408,1,0,6,5,0.88,1,-1,0,1,0
30,7,2,0,0,58,1,0,6,5,2.23,1,-1,0,1,0
50,5,2,1,0,1640,0,1,6,5,3.4,4,-1,0,1,0
30,0,2,1,0,20,1,0,6,5,3.1,1,-1,0,1,0
50,1,1,0,0,71,1,0,6,5,11.3,1,-1,0,1,0
50,1,1,1,0,52,1,0,6,5,3.03,1,-1,0,1,0
40,6,1,2,0,292,1,0,6,5,2.7,1,-1,0,1,0
40,7,0,1,0,424,1,0,6,5,0.45,1,-1,0,1,0
30,3,2,0,0,109,1,0,6,5,11.65,3,-1,0,1,0
30,1,1,1,0,983,1,0,6,5,1.62,1,-1,0,1,0
30,0,1,1,0,869,0,0,6,5,27.95,1,-1,0,1,1
40,1,1,0,0,668,1,0,6,5,4.72,2,-1,0,1,0
50,4,1,2,0,964,1,0,6,5,5.38,1,-1,0,1,0
30,4,2,1,0,301,1,0,6,5,1.37,1,-1,0,1,0
30,0,2,1,0,140,1,0,6,5,5.17,1,-1,0,1,0
30,4,2,1,0,1877,1,0,6,5,3.08,1,-1,0,1,0
50,1,1,0,0,1127,1,0,6,5,0.78,1,-1,0,1,0
40,9,1,1,0,871,1,0,6,5,2.42,1,-1,0,1,0
40,9,1,1,0,767,1,1,6,5,3.4,1,-1,0,1,0
40,1,1,1,0,0,0,0,6,5,3.12,1,-1,0,1,0
30,7,2,1,0,209,1,0,6,5,0.5,2,-1,0,1,0
50,4,0,0,0,0,0,0,6,5,7.87,1,-1,0,1,0
40,1,0,1,0,110,1,1,6,5,7.47,1,-1,0,1,0
50,4,0,2,0,-76,1,1,6,5,4.4,1,-1,0,1,0
40,1,1,0,0,-66,1,0,6,5,4.8,1,-1,0,1,0
30,9,1,1,0,0,1,0,6,5,2.93,2,-1,0,1,0
20,1,1,1,0,1,1,0,6,5,3.58,1,-1,0,1,0
30,1,1,1,0,0,1,0,6,5,5.62,1,-1,0,1,0
50,10,1,2,0,5345,0,0,6,5,4.63,1,-1,0,1,0
30,1,0,1,0,-209,1,0,6,5,3.13,2,-1,0,1,0
30,0,2,1,0,0,1,0,6,5,2.9,2,-1,0,1,0
30,1,0,1,0,42,1,0,6,5,3.77,2,-1,0,1,0
50,1,0,1,0,41,1,0,6,5,3.17,1,-1,0,1,0
40,1,1,1,0,-99,1,0,6,5,1.85,2,-1,0,1,0
30,9,2,1,0,17,1,0,6,5,2.73,1,-1,0,1,0
40,0,1,0,0,276,1,1,6,5,2.62,2,-1,0,1,0
30,4,2,2,0,230,1,1,6,5,6.23,1,-1,0,1,0
20,1,1,1,0,9,1,0,6,5,5.82,1,-1,0,1,0
40,1,1,1,0,946,1,0,6,5,5.42,1,-1,0,1,0
40,1,1,0,0,1297,1,0,6,5,3.88,2,-1,0,1,0
50,5,0,1,0,-331,1,0,6,5,8.85,1,-1,0,1,0
40,1,2,1,0,44,1,0,6,5,2.55,1,-1,0,1,0
60,5,1,1,1,15,0,0,6,5,1.33,1,-1,0,1,0
20,0,2,1,0,712,1,0,6,5,3.87,1,-1,0,1,0
50,5,1,1,0,5435,1,0,6,5,1.97,1,-1,0,1,0
30,0,1,1,0,507,1,0,6,5,3.17,1,-1,0,1,0
50,10,0,1,0,387,1,0,6,5,15.3,1,-1,0,1,1
40,1,1,0,0,0,1,1,6,5,3.97,1,-1,0,1,0
50,4,0,1,0,1716,1,0,6,5,1.37,1,-1,0,1,0
40,2,1,1,0,167,1,1,6,5,3.3,3,-1,0,1,0
40,1,1,0,0,148,1,0,6,5,3.52,1,-1,0,1,0
30,9,1,1,0,17,1,1,6,5,2,1,-1,0,1,0
30,1,2,2,0,1011,1,0,6,5,2.27,1,-1,0,1,0
40,4,1,2,0,744,0,0,6,5,2.62,1,-1,0,1,0
50,0,1,1,0,484,1,0,6,5,2.13,1,-1,0,1,0
20,4,2,2,0,0,1,0,6,5,3.52,1,-1,0,1,0
50,5,1,0,0,136,1,0,6,5,4.45,2,-1,0,1,0
40,1,1,1,0,1335,1,0,6,5,6.18,2,-1,0,1,0
30,4,1,1,0,517,1,0,6,5,4.8,2,-1,0,1,0
40,4,1,2,0,459,1,0,6,5,3.68,1,-1,0,1,0
30,0,0,1,0,83,1,1,6,5,5.17,1,-1,0,1,0
40,1,1,0,0,213,0,0,6,5,2.63,1,-1,0,1,0
30,3,1,0,0,203,1,0,6,5,10.07,3,-1,0,1,0
40,7,2,1,0,518,1,0,6,5,3.3,1,-1,0,1,0
40,4,2,2,0,3877,1,0,6,5,2.42,1,-1,0,1,0
50,0,1,1,0,1236,1,0,6,5,4.12,1,-1,0,1,0
40,1,0,1,0,756,1,0,6,5,2.98,2,-1,0,1,0
40,1,1,1,0,157,1,0,6,5,1.22,1,-1,0,1,0
40,1,1,0,0,-66,1,0,6,5,4.38,2,-1,0,1,0
30,1,1,0,0,-144,1,0,6,5,1.32,2,-1,0,1,0
40,1,1,1,0,71,1,0,6,5,6.93,1,-1,0,1,0
40,7,0,1,0,505,1,0,6,5,2.7,1,-1,0,1,0
50,9,1,0,0,249,1,0,6,5,2.15,1,-1,0,1,0
30,0,2,1,0,0,1,0,6,5,2.5,1,-1,0,1,0
40,10,2,1,0,11,1,0,6,5,0.72,1,-1,0,1,0
30,0,1,1,0,639,1,0,6,5,3.18,1,-1,0,1,0
40,1,1,1,0,82,1,0,6,5,4.17,1,-1,0,1,0
30,6,1,2,0,107,1,0,6,5,2.43,1,-1,0,1,0
50,7,1,1,0,473,1,0,6,5,6.93,1,-1,0,1,0
40,7,0,1,0,372,1,1,6,5,2.02,2,-1,0,1,0
30,0,1,1,0,46,1,0,6,5,1.9,2,-1,0,1,0
30,8,2,2,0,34,1,0,6,5,4.82,1,-1,0,1,0
30,1,1,1,0,-10,1,0,6,5,2.05,1,-1,0,1,0
30,0,1,1,0,-106,1,0,6,5,2.17,2,-1,0,1,0
30,7,0,0,0,471,1,0,6,5,2.68,2,-1,0,1,0
50,0,0,1,0,778,1,0,6,5,2.48,2,-1,0,1,0
40,9,1,1,0,315,1,0,6,5,4.32,2,-1,0,1,0
50,1,1,1,0,3165,0,0,6,5,0.43,1,-1,0,1,0
30,0,0,1,0,131,1,0,6,5,2.55,1,-1,0,1,0
30,2,1,1,1,204,1,0,6,5,7.07,2,-1,0,1,0
40,9,1,1,0,83,1,0,6,5,2.98,2,-1,0,1,0
50,7,0,1,0,0,1,1,6,5,1.62,1,-1,0,1,0
50,1,1,0,0,5431,1,1,6,5,6.38,1,-1,0,1,0
40,10,1,1,0,-125,1,0,6,5,0.38,1,-1,0,1,0
30,1,1,1,0,0,0,0,6,5,3.25,1,-1,0,1,0
20,7,2,1,0,5090,1,0,6,5,21.62,3,-1,0,1,1
50,1,1,1,0,1602,1,0,6,5,7.12,1,-1,0,1,0
40,1,2,0,1,-137,1,1,6,5,3.15,1,-1,0,1,0
50,7,1,1,0,193,0,0,6,5,2.98,1,-1,0,1,0
60,5,1,1,0,195,1,1,6,5,2.98,1,-1,0,1,0
50,2,1,1,0,288,0,0,6,5,1.15,1,-1,0,1,0
40,9,1,1,0,19,1,0,6,5,1.75,2,-1,0,1,0
50,1,1,0,0,25,1,0,6,5,4.43,3,-1,0,1,0
40,7,1,1,0,216,1,0,6,5,8.73,2,-1,0,1,0
30,1,0,0,0,190,1,1,6,5,1.6,2,-1,0,1,0
50,9,0,1,0,99,1,0,6,5,2.58,2,-1,0,1,0
50,7,0,0,0,2298,1,0,6,5,2.7,2,-1,0,1,0
40,4,1,2,0,17,1,0,6,5,5.87,2,-1,0,1,0
30,9,1,0,0,0,1,0,6,5,1.27,4,-1,0,1,0
30,1,1,0,0,0,1,0,6,5,2.57,2,-1,0,1,0
50,1,1,1,0,840,1,0,6,5,5.17,2,-1,0,1,0
30,7,1,1,0,358,1,0,6,5,6.5,3,-1,0,1,0
30,9,2,1,0,0,1,0,6,5,6.15,1,-1,0,1,0
30,1,1,0,0,-325,1,1,6,5,1.87,2,-1,0,1,0
30,9,2,1,0,-15,1,0,6,5,5.68,3,-1,0,1,0
30,9,1,1,0,581,1,0,6,5,1.32,1,-1,0,1,0
40,0,0,0,0,4070,1,0,6,5,2.33,2,-1,0,1,0
40,5,1,1,0,74,0,1,6,5,5.25,1,-1,0,1,0
50,7,0,1,0,141,1,0,6,5,4.37,2,-1,0,1,0
20,7,0,1,0,89,0,0,6,5,2.9,2,-1,0,1,0
50,7,1,1,1,0,1,0,6,5,2.3,3,-1,0,1,0
30,1,1,1,0,450,0,0,6,5,8.77,2,-1,0,1,0
40,9,1,2,0,310,0,0,6,5,2.25,1,-1,0,1,0
30,6,1,1,0,0,1,0,6,5,0.6,5,-1,0,1,0
30,1,1,1,0,384,1,0,6,5,31.77,3,-1,0,1,0
30,1,1,1,0,395,1,0,6,5,3.65,2,-1,0,1,0
50,1,1,0,0,5,1,1,6,5,6.78,2,-1,0,1,0
50,1,1,1,0,50,1,1,6,5,2.02,1,-1,0,1,0
30,1,1,1,0,285,1,1,6,5,3.48,1,-1,0,1,0
50,1,1,0,0,653,1,1,6,5,3.47,1,-1,0,1,0
40,6,1,1,0,918,1,0,6,5,3.22,1,-1,0,1,0
30,7,1,1,0,243,1,1,6,5,2.4,1,-1,0,1,0
20,9,2,2,0,405,1,0,6,5,1.08,1,-1,0,1,0
40,4,0,2,0,1328,1,0,6,5,5.65,1,-1,0,1,0
50,7,1,0,0,255,1,0,6,5,4.75,1,-1,0,1,0
50,1,1,1,0,3397,1,0,6,5,3.85,1,-1,0,1,0
30,4,1,2,0,2877,1,0,6,5,4.63,1,-1,0,1,0
30,1,2,2,0,60,1,1,6,5,6.48,1,-1,0,1,0
30,1,1,0,0,2226,1,0,6,5,2.63,1,-1,0,1,0
40,1,1,0,0,2880,1,0,6,5,2.42,2,-1,0,1,0
40,9,1,1,0,147,0,0,6,5,2.37,3,-1,0,1,0
30,9,0,1,0,7,1,1,6,5,1.45,1,-1,0,1,0
40,9,1,1,0,109,1,0,6,5,2.45,2,-1,0,1,0
50,5,1,0,0,-119,1,0,6,5,4.82,1,-1,0,1,0
30,9,1,1,0,484,1,0,6,5,11.72,1,-1,0,1,1
30,4,2,2,0,1852,1,0,6,5,2.83,3,-1,0,1,0
30,10,1,1,0,533,1,0,6,5,13.37,1,-1,0,1,0
50,9,0,1,0,21,1,0,6,5,6.35,2,-1,0,1,0
30,9,1,1,0,90,1,1,6,5,0.95,2,-1,0,1,0
30,0,2,2,0,395,1,0,6,5,4.02,3,-1,0,1,0
40,1,1,0,0,15,1,0,6,5,3.83,1,-1,0,1,0
30,7,1,2,0,85,0,0,6,5,4.37,3,-1,0,1,0
50,2,1,2,0,-184,1,1,6,5,6.53,2,-1,0,1,0
50,7,1,1,0,660,0,0,6,5,3.35,2,-1,0,1,0
50,1,0,0,1,-183,1,0,6,5,2.42,1,-1,0,1,0
30,10,0,1,0,1144,1,0,6,5,4.2,1,-1,0,1,0
40,7,0,1,0,1,1,0,6,5,3.92,4,-1,0,1,0
30,0,1,1,0,69,1,1,6,5,3.92,2,-1,0,1,0
50,4,2,1,0,220,1,0,6,5,5.47,2,-1,0,1,0
30,1,1,0,0,332,1,0,6,5,1.93,2,-1,0,1,0
30,1,2,1,0,240,1,0,6,5,4.1,1,-1,0,1,0
40,9,2,1,0,0,1,0,6,5,4.88,1,-1,0,1,0
40,10,1,1,0,0,1,0,6,5,0.62,2,-1,0,1,0
30,2,1,2,0,898,1,0,6,5,2.2,2,-1,0,1,0
30,9,1,1,0,123,1,1,6,5,8.83,2,-1,0,1,0
30,8,2,1,0,252,1,0,6,5,2.92,3,-1,0,1,0
40,4,1,2,0,65,1,0,6,5,8.73,2,-1,0,1,0
40,9,1,1,0,-366,1,1,6,5,0.48,3,-1,0,1,0
20,8,2,1,0,209,1,0,6,5,5.18,2,-1,0,1,0
30,0,2,1,0,221,1,0,6,5,3.52,2,-1,0,1,0
40,6,0,2,0,4,1,0,6,5,5.2,3,-1,0,1,0
30,0,1,1,0,104,1,0,6,5,6.87,1,-1,0,1,0
20,9,2,1,0,312,1,0,6,5,6.53,1,-1,0,1,0
30,1,1,1,0,-349,1,0,6,5,3.18,1,-1,0,1,0
40,1,1,0,0,-322,1,1,6,5,2.4,1,-1,0,1,0
20,0,1,1,0,-150,1,0,6,5,5.47,1,-1,0,1,0
30,0,1,2,0,281,1,0,6,5,3.77,1,-1,0,1,0
40,7,1,1,0,1259,1,0,6,5,8.45,1,-1,0,1,0
30,0,2,1,0,101,1,0,6,5,6.53,1,-1,0,1,0
30,1,1,1,0,848,1,0,6,5,11.4,2,-1,0,1,0
40,1,1,1,0,140,1,0,6,5,5.18,3,-1,0,1,0
30,0,2,1,0,148,1,0,6,5,2.13,2,-1,0,1,0
40,9,2,1,0,200,1,0,6,5,5.37,2,-1,0,1,0
60,6,1,0,0,46,1,0,6,5,3.37,4,-1,0,1,0
40,7,0,1,0,201,1,0,6,5,1.53,2,-1,0,1,0
40,1,1,0,0,530,1,0,6,5,12.32,3,-1,0,1,0
30,1,2,1,0,0,1,0,6,5,4.55,2,-1,0,1,0
40,6,1,1,0,1,1,0,6,5,4.33,3,-1,0,1,0
20,1,1,1,0,43,1,0,6,5,4.47,2,-1,0,1,0
30,4,2,2,0,-173,1,0,6,5,6.6,2,-1,0,1,0
30,4,1,2,0,389,1,0,6,5,4.37,1,-1,0,1,0
30,1,1,0,0,215,1,1,6,5,5.13,3,-1,0,1,0
30,9,1,1,0,-131,1,0,6,5,7.78,2,-1,0,1,0
30,4,2,1,0,783,1,0,6,5,5.33,1,-1,0,1,0
40,0,1,1,0,0,1,0,6,5,2.67,3,-1,0,1,0
40,7,0,1,0,105,1,0,6,5,3.15,2,-1,0,1,0
20,0,1,1,0,182,1,1,6,5,7.95,1,-1,0,1,0
40,0,1,1,0,82,1,0,6,5,5.17,1,-1,0,1,0
40,4,1,2,0,0,1,0,6,5,1.08,3,-1,0,1,0
50,7,1,1,0,510,1,0,6,5,3.27,2,-1,0,1,0
40,4,2,2,0,242,1,0,6,5,3.68,2,-1,0,1,0
50,0,1,1,0,244,1,1,6,5,3.28,2,-1,0,1,0
40,4,1,2,0,92,1,0,6,5,3.68,2,-1,0,1,0
40,1,1,0,1,0,1,0,6,5,1.07,2,-1,0,1,0
20,8,2,1,0,948,1,0,6,5,1.25,2,-1,0,1,0
30,1,1,0,0,23,1,0,6,5,6.67,2,-1,0,1,0
30,9,1,1,0,710,1,0,6,5,6.3,3,-1,0,1,0
30,7,1,1,0,1205,1,0,6,5,1.97,2,-1,0,1,0
30,9,1,1,0,368,1,1,6,5,26.62,2,-1,0,1,1
40,2,1,2,0,1631,1,0,6,5,5.77,2,-1,0,1,0
40,0,1,1,0,6,1,0,6,5,1,3,-1,0,1,0
40,1,1,1,0,26,1,0,6,5,4.6,2,-1,0,1,0
50,4,1,2,0,2142,1,0,6,5,4.18,3,-1,0,1,0
20,7,2,1,0,77,1,1,6,5,6.5,2,-1,0,1,0
30,0,1,1,0,21,0,0,6,5,3.15,3,-1,0,1,0
40,7,0,1,0,0,1,0,6,5,2.08,2,-1,0,1,0
40,0,2,1,0,-497,1,0,6,5,3.9,2,-1,0,1,0
40,1,0,0,0,369,0,0,6,5,1.32,2,-1,0,1,0
30,9,2,2,0,226,1,1,6,5,4.72,3,-1,0,1,0
40,9,1,1,0,503,1,0,6,5,1.82,2,-1,0,1,0
30,1,1,1,0,372,1,0,6,5,2.2,2,-1,0,1,0
30,0,1,1,0,0,1,1,6,5,2.4,2,-1,0,1,0
40,1,0,1,0,0,1,0,6,5,2.02,2,-1,0,1,0
30,2,1,2,0,125,1,0,6,5,1.58,3,-1,0,1,0
50,5,0,0,0,4,1,0,6,5,0.52,3,-1,0,1,0
40,0,0,1,0,322,1,0,6,5,1.45,4,-1,0,1,0
50,5,1,1,0,303,1,0,6,5,9.88,2,-1,0,1,0
30,1,1,1,0,607,1,0,6,5,1.65,2,-1,0,1,0
40,1,0,1,0,579,1,0,6,5,3.3,2,-1,0,1,0
30,0,1,1,0,3047,1,0,6,5,4.75,2,-1,0,1,0
50,9,0,1,0,83,1,0,6,5,3.17,3,-1,0,1,0
50,4,1,2,0,68,1,0,6,5,2.87,5,-1,0,1,0
50,1,1,0,0,58,1,0,6,5,3.55,3,-1,0,1,0
20,0,2,1,0,251,1,0,6,5,2.97,2,-1,0,1,0
30,1,1,1,0,688,1,0,6,5,2.9,2,-1,0,1,0
60,5,1,0,0,364,1,0,6,5,10.52,2,-1,0,1,0
40,7,0,1,0,55,1,0,6,5,2.93,5,-1,0,1,0
40,0,1,1,0,101,1,0,6,5,0.53,3,-1,0,1,0
40,4,1,2,0,105,1,0,6,5,25.48,2,-1,0,1,0
50,1,0,0,0,325,1,0,6,5,4.23,2,-1,0,1,0
40,1,1,0,0,198,1,0,6,5,3.33,2,-1,0,1,0
30,1,1,1,0,183,1,0,6,5,1.87,4,-1,0,1,0
30,4,1,2,0,105,1,0,6,5,5.23,3,-1,0,1,0
30,7,1,1,0,109,1,0,6,5,9.95,3,-1,0,1,0
30,1,2,1,0,376,1,1,6,5,3.45,3,-1,0,1,0
40,1,1,0,0,-7,1,0,6,5,6.83,2,-1,0,1,0
50,9,1,1,0,0,0,0,6,5,2.67,3,-1,0,1,0
50,5,1,1,0,143,1,0,6,5,0.7,3,-1,0,1,0
30,4,2,2,0,550,1,0,6,5,0.92,2,-1,0,1,0
50,1,1,0,0,162,1,0,6,5,2.58,2,-1,0,1,0
50,4,1,2,0,115,1,0,6,5,5.6,3,-1,0,1,0
40,1,1,0,0,512,1,0,6,5,3.88,2,-1,0,1,0
40,1,1,0,0,1211,1,0,6,5,3.47,3,-1,0,1,0
30,2,1,2,0,281,1,0,6,5,3.43,2,-1,0,1,0
30,1,2,1,0,88,1,0,6,5,2.13,2,-1,0,1,0
30,4,1,2,0,32,1,0,6,5,2.03,3,-1,0,1,0
30,0,2,1,0,115,1,0,6,5,1.1,3,-1,0,1,0
50,1,1,1,0,254,1,0,6,5,1.1,2,-1,0,1,0
30,4,1,2,0,144,1,0,6,5,2.73,2,-1,0,1,0
50,10,1,2,0,383,0,0,6,5,5.72,3,-1,0,1,0
30,0,2,1,0,569,1,1,6,5,2.1,2,-1,0,1,0
30,3,1,1,0,0,1,0,6,5,0.98,3,-1,0,1,0
40,0,1,1,0,3754,1,0,6,5,4.15,3,-1,0,1,0
50,3,0,2,0,6920,1,0,6,5,6.77,3,-1,0,1,0
50,7,1,1,0,307,1,1,6,5,4.17,7,-1,0,1,0
30,9,1,1,0,-421,1,0,6,5,3.05,5,-1,0,1,0
30,1,0,1,0,60,0,0,6,5,3.17,3,-1,0,1,0
40,1,1,0,0,67,1,0,6,5,3.67,2,-1,0,1,0
50,9,1,1,0,402,1,0,6,5,2.55,3,-1,0,1,0
30,6,2,2,0,800,0,0,6,5,1.58,2,-1,0,1,0
40,9,1,2,0,239,1,1,6,5,3.18,3,-1,0,1,0
50,1,0,1,0,421,1,0,6,5,3.6,2,-1,0,1,0
40,0,0,1,0,161,1,0,7,5,1.48,2,-1,0,1,0
40,9,1,1,1,289,0,0,7,5,0.85,3,-1,0,1,0
20,8,2,1,0,110,1,0,7,5,2.82,3,-1,0,1,0
30,1,1,0,0,245,1,0,7,5,2.47,3,-1,0,1,0
40,7,1,1,0,0,1,0,7,5,2.2,3,-1,0,1,0
50,1,1,0,0,156,1,0,7,5,1.95,3,-1,0,1,0
40,9,2,1,0,0,1,0,7,5,4.58,4,-1,0,1,0
30,0,1,1,0,20,1,0,7,5,2.07,2,-1,0,1,0
50,9,2,2,0,92,1,0,7,5,1.97,3,-1,0,1,0
40,7,1,1,0,89,1,0,7,5,7.98,2,-1,0,1,0
40,1,1,1,0,166,1,0,7,5,4.75,3,-1,0,1,0
40,4,1,2,0,103,1,0,7,5,0.58,4,-1,0,1,0
40,1,1,0,0,-454,1,0,7,5,5.37,2,-1,0,1,0
40,0,1,1,0,445,1,0,7,5,3.37,2,-1,0,1,0
30,0,1,1,0,4,0,0,7,5,2.87,8,-1,0,1,0
40,1,1,1,0,1001,1,0,7,5,3.35,4,-1,0,1,0
50,7,0,1,0,-69,1,0,7,5,3.6,3,-1,0,1,0
30,9,2,1,0,42,1,0,7,5,3.25,2,-1,0,1,0
40,4,0,2,0,221,1,0,7,5,12,2,-1,0,1,0
30,9,0,1,0,210,1,1,7,5,3.13,2,-1,0,1,0
40,4,1,2,0,0,0,0,7,5,1.17,2,-1,0,1,0
20,8,2,2,0,185,1,0,7,5,2.35,3,-1,0,1,0
50,5,1,1,0,836,1,0,7,5,1.77,1,-1,0,1,0
30,1,2,1,0,301,1,0,7,5,6.58,2,-1,0,1,0
40,1,1,0,0,503,1,0,7,5,10.48,2,-1,0,1,0
40,5,1,0,0,407,1,0,7,5,8.37,1,-1,0,1,0
30,1,2,1,0,53,1,0,7,5,7.43,1,-1,0,1,0
40,6,1,2,0,2303,1,0,7,5,4.02,1,-1,0,1,0
40,4,1,2,0,144,1,0,7,5,2.18,3,-1,0,1,0
30,7,1,1,0,205,1,0,7,5,5.2,1,-1,0,1,0
30,4,1,2,0,305,1,0,7,5,4.58,6,-1,0,1,0
30,1,0,1,0,251,1,1,7,5,2,2,-1,0,1,0
50,5,1,1,0,0,1,0,7,5,5.55,4,-1,0,1,0
20,9,1,1,0,8,0,0,7,5,1.88,1,-1,0,1,0
40,1,0,1,0,139,1,0,7,5,1.52,1,-1,0,1,0
30,7,1,1,0,184,1,0,7,5,2.13,3,-1,0,1,0
30,1,2,1,0,238,1,0,7,5,3.33,2,-1,0,1,0
30,0,1,1,0,0,0,0,7,5,5.43,1,-1,0,1,0
30,1,1,0,1,0,1,0,7,5,4.87,1,-1,0,1,0
40,7,1,0,0,222,1,0,7,5,1.13,1,-1,0,1,0
30,7,1,1,0,414,1,0,7,5,3.58,1,-1,0,1,0
50,5,2,0,0,223,1,0,7,5,1.62,1,-1,0,1,0
50,9,1,1,0,197,0,0,7,5,0.53,1,-1,0,1,0
30,1,1,1,0,-251,1,0,7,5,2.7,1,-1,0,1,0
40,6,0,1,0,-139,1,0,7,5,2.53,3,-1,0,1,0
20,9,2,2,0,0,1,0,7,5,1.73,2,-1,0,1,0
50,7,1,1,0,1,0,0,7,5,14.2,1,-1,0,1,0
40,1,1,0,0,97,1,0,7,5,15.38,3,-1,0,1,0
30,1,2,0,0,435,1,0,7,5,2.65,2,-1,0,1,0
30,4,0,2,0,0,1,0,7,5,15.88,3,-1,0,1,0
30,9,2,2,0,147,0,0,7,5,6.93,2,-1,0,1,0
30,9,2,2,0,3,1,0,7,5,2.9,1,-1,0,1,0
50,7,0,1,0,1109,1,1,7,5,3,1,-1,0,1,0
30,7,1,1,0,404,1,0,7,5,2.32,1,-1,0,1,0
30,1,1,0,0,981,1,0,7,5,4.9,1,-1,0,1,0
30,1,2,0,0,95,1,0,7,5,1.7,1,-1,0,1,0
30,7,1,1,0,302,1,0,7,5,2.07,1,-1,0,1,0
30,7,0,1,0,-290,1,1,7,5,2.13,1,-1,0,1,0
30,7,2,1,0,259,1,0,7,5,2.17,1,-1,0,1,0
30,1,1,1,0,527,1,1,7,5,2.38,1,-1,0,1,0
50,5,1,1,0,102,1,0,7,5,1.23,1,-1,0,1,0
30,4,2,2,0,872,1,0,7,5,1.75,2,-1,0,1,0
40,4,0,2,0,490,1,0,7,5,7.95,2,-1,0,1,0
40,1,2,0,0,19,1,0,7,5,2.63,1,-1,0,1,0
30,1,1,1,0,16,1,0,7,5,4.17,1,-1,0,1,0
40,4,1,2,0,386,1,0,7,5,2.8,1,-1,0,1,0
30,9,2,1,0,539,1,0,7,5,8.67,1,-1,0,1,0
40,9,0,1,0,-329,1,0,7,5,2.85,1,-1,0,1,0
30,7,2,1,0,-174,1,0,7,5,1.88,1,-1,0,1,0
40,2,1,1,0,68,1,0,7,5,4.23,1,-1,0,1,0
30,0,0,1,0,0,1,0,7,5,2.22,2,-1,0,1,0
40,1,1,1,0,64,1,0,7,5,4.88,3,-1,0,1,0
30,1,2,1,0,1415,1,0,7,5,8.08,1,-1,0,1,0
30,9,2,1,0,147,1,0,7,5,6.23,1,-1,0,1,0
30,1,1,1,0,72,1,0,7,5,7.08,6,-1,0,1,0
30,7,2,1,0,-196,1,0,7,5,3.45,1,-1,0,1,0
30,1,1,0,0,716,1,0,7,5,1.38,3,-1,0,1,0
30,4,1,2,0,0,1,0,7,5,3.8,1,-1,0,1,0
40,7,1,1,0,-246,1,0,7,5,2.48,1,-1,0,1,0
50,1,1,1,0,-203,1,0,7,5,2.32,1,-1,0,1,0
30,0,2,1,0,245,1,1,7,5,12.2,2,-1,0,1,1
30,7,2,1,0,342,1,0,7,5,2.37,1,-1,0,1,0
20,9,2,2,0,3,1,0,7,5,5.98,1,-1,0,1,0
50,4,1,2,1,-248,1,1,7,5,1.87,1,-1,0,1,0
30,1,1,1,0,376,1,0,7,5,25.35,1,-1,0,1,0
40,1,0,1,0,370,1,0,7,5,3.6,1,-1,0,1,0
40,0,2,1,0,594,1,0,7,5,2.68,1,-1,0,1,0
40,1,1,1,0,387,1,0,7,5,2.03,2,-1,0,1,0
30,7,1,1,0,208,1,0,7,5,13.33,1,-1,0,1,0
40,1,1,1,0,563,1,0,7,5,10.25,1,-1,0,1,0
30,7,0,1,0,392,1,1,7,5,4.23,1,-1,0,1,0
30,5,1,1,0,165,0,0,7,5,1.85,1,-1,0,1,0
30,7,1,0,0,52,1,0,7,5,5.98,1,-1,0,1,0
40,4,2,2,0,1265,1,0,7,5,1.62,1,-1,0,1,0
30,1,1,0,0,693,1,0,7,5,5.45,3,-1,0,1,0
30,9,1,1,0,118,1,0,7,5,3.93,1,-1,0,1,0
40,1,1,0,0,3659,1,0,7,5,2.67,1,-1,0,1,0
20,1,2,1,0,24,1,0,7,5,3,1,-1,0,1,0
30,4,2,2,0,673,1,0,7,5,3.07,1,-1,0,1,0
50,6,1,1,0,273,0,0,7,5,3.78,1,-1,0,1,0
30,7,0,1,0,327,1,0,7,5,1.82,1,-1,0,1,0
30,0,2,1,0,299,1,0,7,5,8.2,2,-1,0,1,0
30,1,1,1,0,0,1,0,7,5,4.97,1,-1,0,1,0
30,1,2,0,0,109,1,0,7,5,1.38,2,-1,0,1,0
50,4,0,2,0,552,0,0,7,5,4.02,2,-1,0,1,0
30,1,0,0,0,473,1,0,7,5,3.4,2,-1,0,1,0
40,1,1,1,0,154,1,0,7,5,18.97,1,-1,0,1,1
30,9,1,1,0,344,1,0,7,5,2.05,1,-1,0,1,0
30,0,1,1,0,8,1,0,7,5,2.08,1,-1,0,1,0
